"subject" "activity" "sensor" "direction" "mean" "std"
11 "LAYING" "Gyro" "Z" -0.980780259473684 -0.602879245789474
11 "SITTING" "Acc" "X" 0.276590197358491 -0.982796562075472
11 "SITTING" "Acc" "Y" -0.0149195616754717 -0.921402118113208
11 "SITTING" "Acc" "Z" -0.112840218339623 -0.968370181886792
11 "SITTING" "Gyro" "X" -0.997444678867925 -0.967388583773585
11 "SITTING" "Gyro" "Y" -0.989214302264151 -0.492118272301887
11 "SITTING" "Gyro" "Z" -0.940431281698113 -0.439726923962264
11 "STANDING" "Acc" "X" 0.277715562765957 -0.994978878723404
11 "STANDING" "Acc" "Y" -0.0171990886595745 -0.964173331702128
11 "STANDING" "Acc" "Z" -0.108686630425532 -0.986382712765957
11 "STANDING" "Gyro" "X" -0.999652064680851 -0.985366246595745
11 "STANDING" "Gyro" "Y" -0.996579978297872 -0.666823082553191
11 "STANDING" "Gyro" "Z" -0.970936346808511 -0.499933217361702
11 "WALKING" "Acc" "X" 0.271821892881356 -0.422842071864407
11 "WALKING" "Acc" "Y" -0.0166475833623729 -0.0522120750440678
11 "WALKING" "Acc" "Z" -0.106096304033898 -0.530626311355932
11 "WALKING" "Gyro" "X" -0.896001119491525 -0.51594791440678
11 "WALKING" "Gyro" "Y" -0.53054796220339 0.399504429152542
11 "WALKING" "Gyro" "Z" -0.239390116125424 0.341360379491525
11 "WALKING_DOWNSTAIRS" "Acc" "X" 0.291605631956522 0.142456557034783
11 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0178097721219565 0.0708122725543478
11 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.111070149978261 -0.324026938043478
11 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.786177051086957 -0.324746679565217
11 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.0122550001456522 0.246365761717391
11 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.312951840826087 0.389576293043478
11 "WALKING_UPSTAIRS" "Acc" "X" 0.263775859277778 -0.238802959018519
11 "WALKING_UPSTAIRS" "Acc" "Y" -0.0303157822055556 -0.103167501868519
11 "WALKING_UPSTAIRS" "Acc" "Z" -0.106797216481481 -0.203369399185185
11 "WALKING_UPSTAIRS" "Gyro" "X" -0.710302526851852 -0.0841232104611111
11 "WALKING_UPSTAIRS" "Gyro" "Y" -0.413641687222222 0.325391156148148
11 "WALKING_UPSTAIRS" "Gyro" "Z" -0.270117565475926 0.300972029148148
12 "LAYING" "Acc" "X" 0.260113433 -0.95531868
12 "LAYING" "Acc" "Y" -0.0175203917146667 -0.949072009333333
12 "LAYING" "Acc" "Z" -0.108160125666667 -0.9483338435
12 "LAYING" "Gyro" "X" -0.994238508333333 -0.952419377666667
12 "LAYING" "Gyro" "Y" -0.964814152833333 -0.278541644973333
12 "LAYING" "Gyro" "Z" -0.964924633833333 -0.47057284605
12 "SITTING" "Acc" "X" 0.275007224901961 -0.982568781960784
12 "SITTING" "Acc" "Y" -0.0157892988523529 -0.92858124
12 "SITTING" "Acc" "Z" -0.106307228960784 -0.939661889019608
12 "SITTING" "Gyro" "X" -0.995664085686275 -0.939707810196078
12 "SITTING" "Gyro" "Y" -0.988001293529412 -0.430607546470588
12 "SITTING" "Gyro" "Z" -0.941752945294118 -0.378233558913726
12 "STANDING" "Acc" "X" 0.277405834918033 -0.981243992459016
12 "STANDING" "Acc" "Y" -0.0169002543196721 -0.923140254098361
12 "STANDING" "Acc" "Z" -0.105526999754098 -0.920684800114754
12 "STANDING" "Gyro" "X" -0.98396523557377 -0.918935389459016
12 "STANDING" "Gyro" "Y" -0.987611588360656 -0.447882821442623
12 "STANDING" "Gyro" "Z" -0.940541227868852 -0.399862721393443
12 "WALKING" "Acc" "X" 0.2771286656 -0.128898533096
12 "WALKING" "Acc" "Y" -0.015560927606 -0.122783290008
12 "WALKING" "Acc" "Z" -0.10316110632 -0.4106060626
12 "WALKING" "Gyro" "X" -0.8312982596 -0.46037532
12 "WALKING" "Gyro" "Y" -0.2763345874 0.3379800836
12 "WALKING" "Gyro" "Z" -0.39025745816 0.31414587928
12 "WALKING_DOWNSTAIRS" "Acc" "X" 0.281521097391304 0.0424084916086956
12 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.018084266865793 0.11083534373913
12 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.10955593226087 -0.425017413478261
12 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.841526945217391 -0.541583769347826
12 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.246188925652174 0.195668021347826
12 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.264291848208696 0.324916382065217
12 "WALKING_UPSTAIRS" "Acc" "X" 0.272970338653846 -0.290149192307692
12 "WALKING_UPSTAIRS" "Acc" "Y" -0.0263574903403846 -0.103818259823077
12 "WALKING_UPSTAIRS" "Acc" "Z" -0.107339730115385 -0.436697425576923
12 "WALKING_UPSTAIRS" "Gyro" "X" -0.851148144615385 -0.470391783461538
12 "WALKING_UPSTAIRS" "Gyro" "Y" -0.459653801346154 0.170665170057692
12 "WALKING_UPSTAIRS" "Gyro" "Z" -0.408434621538462 0.250294855321154
13 "LAYING" "Acc" "X" 0.276716360483871 -0.968891989354839
13 "LAYING" "Acc" "Y" -0.020440454366129 -0.950947949516129
13 "LAYING" "Acc" "Z" -0.104331864532258 -0.950392995483871
13 "LAYING" "Gyro" "X" -0.995478082741935 -0.950736121935484
13 "LAYING" "Gyro" "Y" -0.976108754032258 -0.376755812048387
13 "LAYING" "Gyro" "Z" -0.956034159193548 -0.495896827306452
13 "SITTING" "Acc" "X" 0.274328499591837 -0.989546275306122
13 "SITTING" "Acc" "Y" -0.00587732936326531 -0.938967741632653
13 "SITTING" "Acc" "Z" -0.0972465110836735 -0.938641215510204
13 "SITTING" "Gyro" "X" -0.976949182979592 -0.931493501020408
13 "SITTING" "Gyro" "Y" -0.991421015714286 -0.61905111877551
13 "SITTING" "Gyro" "Z" -0.943204468163265 -0.437636283163265
13 "STANDING" "Acc" "X" 0.277758431052632 -0.991020759298246
13 "STANDING" "Acc" "Y" -0.0167891993964912 -0.949422439473684
13 "STANDING" "Acc" "Z" -0.112124137754386 -0.967538031754386
13 "STANDING" "Gyro" "X" -0.998538439298246 -0.962842310175439
13 "STANDING" "Gyro" "Y" -0.993763980175439 -0.587313414385965
13 "STANDING" "Gyro" "Z" -0.96053977245614 -0.443784563964912
13 "WALKING" "Acc" "X" 0.275883130350877 -0.346980394210526
13 "WALKING" "Acc" "Y" -0.0185660651947368 0.141866689392982
13 "WALKING" "Acc" "Z" -0.111431456192982 -0.220503537026316
13 "WALKING" "Gyro" "X" -0.708352260350877 -0.290088228824561
13 "WALKING" "Gyro" "Y" -0.463166870877193 0.363552834035088
13 "WALKING" "Gyro" "Z" -0.175793700345614 0.31729075422807
13 "WALKING_DOWNSTAIRS" "Acc" "X" 0.294907553404255 -0.0681563626617021
13 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0143723839108511 -0.03212524665
13 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.101993941531915 -0.158333146191489
13 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.669003426808511 -0.354363695829787
13 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.267539154276596 0.30676360787234
13 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.337248075531915 0.294688492744681
13 "WALKING_UPSTAIRS" "Acc" "X" 0.258203939581818 -0.296284597454545
13 "WALKING_UPSTAIRS" "Acc" "Y" -0.0277392253910909 0.104470773801818
13 "WALKING_UPSTAIRS" "Acc" "Z" -0.125767265890909 -0.217210568085455
13 "WALKING_UPSTAIRS" "Gyro" "X" -0.708136255636364 -0.248382590429455
13 "WALKING_UPSTAIRS" "Gyro" "Y" -0.416657116545455 0.462623171090909
13 "WALKING_UPSTAIRS" "Gyro" "Z" -0.151607063709091 0.324344320327273
14 "LAYING" "Acc" "X" 0.233275439803922 -0.917501887333333
14 "LAYING" "Acc" "Y" -0.0113424652490196 -0.909697040980392
14 "LAYING" "Acc" "Z" -0.0868333315509804 -0.900331921686275
14 "LAYING" "Gyro" "X" -0.952148413921569 -0.89431570372549
14 "LAYING" "Gyro" "Y" -0.929270094509804 -0.163870801721765
14 "LAYING" "Gyro" "Z" -0.927247554313726 -0.403595476862745
14 "SITTING" "Acc" "X" 0.279990577037037 -0.976302248148148
14 "SITTING" "Acc" "Y" -0.00870565463888889 -0.914935703907407
14 "SITTING" "Acc" "Z" -0.100401490425926 -0.922774835740741
14 "SITTING" "Gyro" "X" -0.984221347407407 -0.921024810925926
14 "SITTING" "Gyro" "Y" -0.982981205555556 -0.412180287888889
14 "SITTING" "Gyro" "Z" -0.936006594814815 -0.347387101646296
14 "STANDING" "Acc" "X" 0.280545613833333 -0.973268905
14 "STANDING" "Acc" "Y" -0.01520781344 -0.928525725333333
14 "STANDING" "Acc" "Z" -0.103817701790667 -0.9222763115
14 "STANDING" "Gyro" "X" -0.989998497333333 -0.913918389
14 "STANDING" "Gyro" "Y" -0.980217978166667 -0.359405143833333
14 "STANDING" "Gyro" "Z" -0.9456541495 -0.399146969288333
14 "WALKING" "Acc" "X" 0.271959598644068 -0.402639098135593
14 "WALKING" "Acc" "Y" -0.0217785380966102 -0.0536126686650847
14 "WALKING" "Acc" "Z" -0.106756369135593 0.0518841040022034
14 "WALKING" "Gyro" "X" -0.499889082881356 -0.168596166694915
14 "WALKING" "Gyro" "Y" -0.55547386 0.200031064677966
14 "WALKING" "Gyro" "Z" -0.275024545576271 0.133143322238983
14 "WALKING_DOWNSTAIRS" "Acc" "X" 0.293422115555556 0.0178313402266667
14 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0200141413657778 0.378870491755556
14 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.0928330165533333 0.451576075111111
14 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.0378110069866667 0.0871307527346667
14 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.347598823555556 0.282772442688889
14 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.204026517466667 0.391516920666667
14 "WALKING_UPSTAIRS" "Acc" "X" 0.26242106612963 -0.309396717592593
14 "WALKING_UPSTAIRS" "Acc" "Y" -0.0204388180024074 0.307195533
14 "WALKING_UPSTAIRS" "Acc" "Z" -0.112279688983333 0.609017879074074
14 "WALKING_UPSTAIRS" "Gyro" "X" 0.160732573222222 0.332354318759259
14 "WALKING_UPSTAIRS" "Gyro" "Y" -0.445708177777778 0.341583709259259
14 "WALKING_UPSTAIRS" "Gyro" "Z" 0.00706091452222222 0.221204424648148
15 "LAYING" "Acc" "X" 0.2894756525 -0.972255551527778
15 "LAYING" "Acc" "Y" -0.0166296542054167 -0.962759422361111
15 "LAYING" "Acc" "Z" -0.118530240291667 -0.929586835277778
15 "LAYING" "Gyro" "X" -0.987839020694444 -0.9342771225
15 "LAYING" "Gyro" "Y" -0.978246799027778 -0.458081869638889
15 "LAYING" "Gyro" "Z" -0.976732781388889 -0.571038234033333
15 "SITTING" "Acc" "X" 0.27290337979661 -0.987084356101695
15 "SITTING" "Acc" "Y" -0.0117188472271186 -0.922407162881356
15 "SITTING" "Acc" "Z" -0.11366125320339 -0.949338025084746
15 "SITTING" "Gyro" "X" -0.992173837288136 -0.948633035254237
15 "SITTING" "Gyro" "Y" -0.990174334745763 -0.555058215491525
15 "SITTING" "Gyro" "Z" -0.939406713728814 -0.501022086559322
15 "STANDING" "Acc" "X" 0.278915803962264 -0.988949247358491
15 "STANDING" "Acc" "Y" -0.0183516360396226 -0.931900148301887
15 "STANDING" "Acc" "Z" -0.105910832679245 -0.951670257924528
15 "STANDING" "Gyro" "X" -0.994729058113208 -0.946015794150943
15 "STANDING" "Gyro" "Y" -0.992647148490566 -0.547684274716981
15 "STANDING" "Gyro" "Z" -0.947265165283019 -0.445399287035849
15 "WALKING" "Acc" "X" 0.273899207962963 -0.327961801111111
15 "WALKING" "Acc" "Y" -0.0170809740090741 0.138912923691296
15 "WALKING" "Acc" "Z" -0.107621819518519 -0.518932634814815
15 "WALKING" "Gyro" "X" -0.88790413 -0.492857298333333
15 "WALKING" "Gyro" "Y" -0.487458389814815 0.399744407407407
15 "WALKING" "Gyro" "Z" -0.127315582502222 0.310437706666667
15 "WALKING_DOWNSTAIRS" "Acc" "X" 0.280198851190476 0.406471051190476
15 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.00563047804309524 0.186532377428571
15 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.110526066428571 -0.281982181666667
15 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.762143886428571 -0.447466184285714
15 "WALKING_DOWNSTAIRS" "Gyro" "Y" 0.161347067771429 0.261000049690476
15 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.381888365952381 0.480129951428571
15 "WALKING_UPSTAIRS" "Acc" "X" 0.270187595833333 -0.0260971840270833
15 "WALKING_UPSTAIRS" "Acc" "Y" -0.0287523860708333 -0.00406536043541667
15 "WALKING_UPSTAIRS" "Acc" "Z" -0.116952464895833 -0.379717488104167
15 "WALKING_UPSTAIRS" "Gyro" "X" -0.808044516666667 -0.348235599127083
15 "WALKING_UPSTAIRS" "Gyro" "Y" -0.277110660770833 0.393839145
15 "WALKING_UPSTAIRS" "Gyro" "Z" -0.0991172198708333 0.279442866395833
16 "LAYING" "Acc" "X" 0.274227162571429 -0.973691429428571
16 "LAYING" "Acc" "Y" -0.0166103510562857 -0.943061150285714
16 "LAYING" "Acc" "Z" -0.107310493242857 -0.965490276285714
16 "LAYING" "Gyro" "X" -0.997251414142857 -0.968015995
16 "LAYING" "Gyro" "Y" -0.975990650571429 -0.345506108198571
16 "LAYING" "Gyro" "Z" -0.951131448857143 -0.387267184067143
16 "SITTING" "Acc" "X" 0.280768574492754 -0.986825605362319
16 "SITTING" "Acc" "Y" -0.0102497939956522 -0.951607872463768
16 "SITTING" "Acc" "Z" -0.0891404038405797 -0.939672247101449
16 "SITTING" "Gyro" "X" -0.98201460884058 -0.934736167231884
16 "SITTING" "Gyro" "Y" -0.989910614347826 -0.603912506666667
16 "SITTING" "Gyro" "Z" -0.962125685942029 -0.556111216521739
16 "STANDING" "Acc" "X" 0.283497402948718 -0.989076811794872
16 "STANDING" "Acc" "Y" -0.0165999672935897 -0.960298267692308
16 "STANDING" "Acc" "Z" -0.103657729076923 -0.953468961666667
16 "STANDING" "Gyro" "X" -0.993579820897436 -0.949088403897436
16 "STANDING" "Gyro" "Y" -0.991139180769231 -0.574138384487179
16 "STANDING" "Gyro" "Z" -0.969257501410256 -0.557472782869231
16 "WALKING" "Acc" "X" 0.276023564509804 -0.404692523921569
16 "WALKING" "Acc" "Y" -0.0204286929452941 -0.314569762352941
16 "WALKING" "Acc" "Z" -0.108804049803922 -0.159799790235294
16 "WALKING" "Gyro" "X" -0.677835939411765 -0.241763955760784
16 "WALKING" "Gyro" "Y" -0.413744928627451 0.402305676078431
16 "WALKING" "Gyro" "Z" -0.547595551764706 0.221202058705882
16 "WALKING_DOWNSTAIRS" "Acc" "X" 0.295586802191489 0.207251997929787
16 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0183898583787234 -0.146993837655319
16 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.119873705148936 0.0114353944787234
16 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.531673989148936 -0.114594232070213
16 "WALKING_DOWNSTAIRS" "Gyro" "Y" 0.0628680940474468 0.237448621706383
16 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.35834407212766 0.207683687155319
16 "WALKING_UPSTAIRS" "Acc" "X" 0.255986102627451 -0.397083831568627
16 "WALKING_UPSTAIRS" "Acc" "Y" -0.0143654945011765 -0.163732745078431
16 "WALKING_UPSTAIRS" "Acc" "Z" -0.124074517745098 -0.129283825721569
16 "WALKING_UPSTAIRS" "Gyro" "X" -0.649328527647059 -0.229076052172549
16 "WALKING_UPSTAIRS" "Gyro" "Y" -0.511109870980392 0.362489160980392
16 "WALKING_UPSTAIRS" "Gyro" "Z" -0.386277398823529 0.212337680235294
17 "LAYING" "Acc" "X" 0.269780085577465 -0.972960567323944
17 "LAYING" "Acc" "Y" -0.0168462006729577 -0.944792875211268
17 "LAYING" "Acc" "Z" -0.107006279704225 -0.953476700140845
17 "LAYING" "Gyro" "X" -0.99612832028169 -0.951024408591549
17 "LAYING" "Gyro" "Y" -0.978723558450704 -0.492722682943662
17 "LAYING" "Gyro" "Z" -0.953641611549296 -0.505329264028169
17 "SITTING" "Acc" "X" 0.2773570196875 -0.9944439053125
17 "SITTING" "Acc" "Y" -0.014156274084375 -0.96185862984375
17 "SITTING" "Acc" "Z" -0.11362408509375 -0.96572919578125
17 "SITTING" "Gyro" "X" -0.9965659753125 -0.96572450484375
17 "SITTING" "Gyro" "Y" -0.99551358328125 -0.69085246846875
17 "SITTING" "Gyro" "Z" -0.96464275578125 -0.566626679375
17 "STANDING" "Acc" "X" 0.277942503333333 -0.991163919871795
17 "STANDING" "Acc" "Y" -0.0174120064169231 -0.968176663717949
17 "STANDING" "Acc" "Z" -0.111432145565 -0.970462679230769
17 "STANDING" "Gyro" "X" -0.997419102820513 -0.964663607051282
17 "STANDING" "Gyro" "Y" -0.993128424871795 -0.64458488975641
17 "STANDING" "Gyro" "Z" -0.972034264615385 -0.568363862987179
17 "WALKING" "Acc" "X" 0.272341855245902 -0.31950017295082
17 "WALKING" "Acc" "Y" -0.0184875403339344 -0.0175797885542623
17 "WALKING" "Acc" "Z" -0.109792122032787 -0.265824489180328
17 "WALKING" "Gyro" "X" -0.752356128196721 -0.230094888927869
17 "WALKING" "Gyro" "Y" -0.395218898688525 0.458446892622951
17 "WALKING" "Gyro" "Z" -0.268777442967213 0.292331546934426
17 "WALKING_DOWNSTAIRS" "Acc" "X" 0.29391828326087 0.187719760269565
17 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0167359404347826 -0.0607892037384783
17 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.0892432745173913 -0.231064156615217
17 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.706672603913043 -0.291197785086957
17 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.0044971387826087 0.262698782173913
17 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.26201092573913 0.262137257
17 "WALKING_UPSTAIRS" "Acc" "X" 0.252604768583333 -0.062952754100625
17 "WALKING_UPSTAIRS" "Acc" "Y" -0.0228645614308333 -0.0131721014395833
17 "WALKING_UPSTAIRS" "Acc" "Z" -0.121290442104167 -0.230220954239583
17 "WALKING_UPSTAIRS" "Gyro" "X" -0.716939505416667 -0.278812723479167
17 "WALKING_UPSTAIRS" "Gyro" "Y" -0.240468744314583 0.461503891666667
17 "WALKING_UPSTAIRS" "Gyro" "Z" -0.2733350258125 0.202105184129167
18 "LAYING" "Acc" "X" 0.274691576923077 -0.984527649230769
18 "LAYING" "Acc" "Y" -0.0173937684615385 -0.986160920923077
18 "LAYING" "Acc" "Z" -0.107698927907692 -0.987658662307692
18 "LAYING" "Gyro" "X" -0.99971414 -0.987524038307692
18 "LAYING" "Gyro" "Y" -0.986777456153846 -0.461325721707692
18 "LAYING" "Gyro" "Z" -0.987743110307692 -0.631632949846154
18 "SITTING" "Acc" "X" 0.27727001877193 -0.994347988596491
18 "SITTING" "Acc" "Y" -0.0128691279736842 -0.974928131052632
18 "SITTING" "Acc" "Z" -0.111904775824561 -0.977572717017544
18 "SITTING" "Gyro" "X" -0.998633531578947 -0.975054467894737
18 "SITTING" "Gyro" "Y" -0.995259264035088 -0.632415784210526
18 "SITTING" "Gyro" "Z" -0.978345160350877 -0.500051761235088
18 "STANDING" "Acc" "X" 0.278458805890411 -0.992019762739726
18 "STANDING" "Acc" "Y" -0.0166353518150685 -0.95422343630137
18 "STANDING" "Acc" "Z" -0.108453355945205 -0.961873909178082
18 "STANDING" "Gyro" "X" -0.998177465342466 -0.958852862191781
18 "STANDING" "Gyro" "Y" -0.994869687534247 -0.575590778767123
18 "STANDING" "Gyro" "Z" -0.961703890410959 -0.422629778205479
18 "WALKING" "Acc" "X" 0.273887758571429 -0.37600552125
18 "WALKING" "Acc" "Y" -0.0178023631866071 -0.227005874892857
18 "WALKING" "Acc" "Z" -0.104218315464286 -0.428348061071429
18 "WALKING" "Gyro" "X" -0.841444372142857 -0.4948030925
18 "WALKING" "Gyro" "Y" -0.494038026607143 0.291088917357143
18 "WALKING" "Gyro" "Z" -0.361365964285714 0.180773525321429
18 "WALKING_DOWNSTAIRS" "Acc" "X" 0.288439468909091 -0.302634565090909
18 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0168666920221818 -0.254214045818182
18 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.1033908092 -0.418610127454545
18 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.838464968545455 -0.463113786545455
18 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.551898969636364 0.105915139961273
18 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.482492383272727 0.294727431636364
18 "WALKING_UPSTAIRS" "Acc" "X" 0.265401201896552 -0.380168286724138
18 "WALKING_UPSTAIRS" "Acc" "Y" -0.0222060684378914 -0.211155120224138
18 "WALKING_UPSTAIRS" "Acc" "Z" -0.112655891327586 -0.31437339137931
18 "WALKING_UPSTAIRS" "Gyro" "X" -0.779442797413793 -0.384087583310345
18 "WALKING_UPSTAIRS" "Gyro" "Y" -0.56638775 0.186848230252931
18 "WALKING_UPSTAIRS" "Gyro" "Z" -0.385978291724138 0.239776262293103
19 "LAYING" "Acc" "X" 0.272653733493976 -0.965019579518072
19 "LAYING" "Acc" "Y" -0.0171426864421687 -0.973449968554217
19 "LAYING" "Acc" "Z" -0.10898146186747 -0.984672837228916
19 "LAYING" "Gyro" "X" -0.999512004216867 -0.985270624819277
19 "LAYING" "Gyro" "Y" -0.968499498433735 -0.355450954089157
19 "LAYING" "Gyro" "Z" -0.98016040939759 -0.571306473325301
19 "SITTING" "Acc" "X" 0.273830316164384 -0.976357663013699
19 "SITTING" "Acc" "Y" -0.016739260030137 -0.950388943972603
19 "SITTING" "Acc" "Z" -0.10870765430137 -0.951929615068493
19 "SITTING" "Gyro" "X" -0.995912230273973 -0.948743684657534
19 "SITTING" "Gyro" "Y" -0.982271747260274 -0.389901414143836
19 "SITTING" "Gyro" "Z" -0.960626559178082 -0.469242176178082
19 "STANDING" "Acc" "X" 0.27817226 -0.989910996849315
19 "STANDING" "Acc" "Y" -0.0154244056945205 -0.944430270684931
19 "STANDING" "Acc" "Z" -0.10904190460274 -0.952599653972603
19 "STANDING" "Gyro" "X" -0.996071243972603 -0.947453828493151
19 "STANDING" "Gyro" "Y" -0.993141147808219 -0.546046167383562
19 "STANDING" "Gyro" "Z" -0.954483711232877 -0.423794752419178
19 "WALKING" "Acc" "X" 0.273931172307692 -0.0489049407963462
19 "WALKING" "Acc" "Y" -0.0191773587903846 0.181801561185577
19 "WALKING" "Acc" "Z" -0.122736673192308 -0.13947794235
19 "WALKING" "Gyro" "X" -0.650933357307692 -0.230101683261923
19 "WALKING" "Gyro" "Y" -0.242619675384615 0.454341999230769
19 "WALKING" "Gyro" "Z" 0.00218582627884615 0.229154445519231
19 "WALKING_DOWNSTAIRS" "Acc" "X" 0.262688053871795 0.626917070512821
19 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0145942275069487 0.514816445641026
19 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.133695240660974 0.049322451025641
19 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.455172268153846 -0.107644315897436
19 "WALKING_DOWNSTAIRS" "Gyro" "Y" 0.563926530923077 0.21690430551282
19 "WALKING_DOWNSTAIRS" "Gyro" "Z" 0.176499478394872 0.360269981282051
19 "WALKING_UPSTAIRS" "Acc" "X" 0.242118808925 -0.1287420952375
19 "WALKING_UPSTAIRS" "Acc" "Y" -0.0303986615775 0.176349922525
19 "WALKING_UPSTAIRS" "Acc" "Z" -0.151054607725 -0.1904685504575
19 "WALKING_UPSTAIRS" "Gyro" "X" -0.6769577335 -0.2874485075
19 "WALKING_UPSTAIRS" "Gyro" "Y" -0.239187347965 0.5776597205
19 "WALKING_UPSTAIRS" "Gyro" "Z" -0.03751196192 0.26355339123
20 "LAYING" "Acc" "X" 0.239507882205882 -0.962249114705882
20 "LAYING" "Acc" "Y" -0.0144406281132353 -0.964098180294118
20 "LAYING" "Acc" "Z" -0.104274322538235 -0.972571998382353
20 "LAYING" "Gyro" "X" -0.9973929425 -0.971799546911765
20 "LAYING" "Gyro" "Y" -0.968507291617647 -0.586930924528971
20 "LAYING" "Gyro" "Z" -0.972307453088235 -0.570965122058824
20 "SITTING" "Acc" "X" 0.278045439090909 -0.983081858939394
20 "SITTING" "Acc" "Y" -0.0147229305131818 -0.93612270469697
20 "SITTING" "Acc" "Z" -0.108369634515152 -0.929106396818182
20 "SITTING" "Gyro" "X" -0.988681824090909 -0.923261836287879
20 "SITTING" "Gyro" "Y" -0.988423647727273 -0.504834591484848
20 "SITTING" "Gyro" "Z" -0.952156875606061 -0.419767763681818
20 "STANDING" "Acc" "X" 0.278076904657534 -0.967209961232877
20 "STANDING" "Acc" "Y" -0.0180695049161644 -0.87541041109589
20 "STANDING" "Acc" "Z" -0.100402759931507 -0.913142481643836
20 "STANDING" "Gyro" "X" -0.989913208219178 -0.919383438767123
20 "STANDING" "Gyro" "Y" -0.981216555890411 -0.331910334743836
20 "STANDING" "Gyro" "Z" -0.909504093287671 -0.240193466689041
20 "WALKING" "Acc" "X" 0.272589336470588 -0.208342792019608
20 "WALKING" "Acc" "Y" -0.021199992245098 0.489771808627451
20 "WALKING" "Acc" "Z" -0.113539477098039 -0.228734217372549
20 "WALKING" "Gyro" "X" -0.725015325098039 -0.261133993901961
20 "WALKING" "Gyro" "Y" -0.313274386294118 0.624661490784314
20 "WALKING" "Gyro" "Z" 0.133134033856863 0.428450174509804
20 "WALKING_DOWNSTAIRS" "Acc" "X" 0.296144421355556 0.0745098785288889
20 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.00964120773155556 0.616937015333333
20 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.104602925937778 -0.160938536488889
20 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.672363090222222 -0.315696816713333
20 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.128711890757778 0.276780466671111
20 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.00728673009555556 0.464573389555556
20 "WALKING_UPSTAIRS" "Acc" "X" 0.252098317156863 -0.116088676011765
20 "WALKING_UPSTAIRS" "Acc" "Y" -0.0282258047588235 0.15219632835098
20 "WALKING_UPSTAIRS" "Acc" "Z" -0.121023947784314 -0.229249455098039
20 "WALKING_UPSTAIRS" "Gyro" "X" -0.725776184117647 -0.336511278039216
20 "WALKING_UPSTAIRS" "Gyro" "Y" -0.320965999058824 0.221218136435294
20 "WALKING_UPSTAIRS" "Gyro" "Z" 0.0336274927745098 0.243579285764706
21 "LAYING" "Acc" "X" 0.271325472455556 -0.955019866222222
21 "LAYING" "Acc" "Y" -0.0184233048415556 -0.956959422222222
21 "LAYING" "Acc" "Z" -0.103253832233333 -0.945653787777778
21 "LAYING" "Gyro" "X" -0.992087813888889 -0.944106745777778
21 "LAYING" "Gyro" "Y" -0.960948007444444 -0.219806714722222
21 "LAYING" "Gyro" "Z" -0.969089027333333 -0.5184674916
21 "SITTING" "Acc" "X" 0.277539616823529 -0.991777287176471
21 "SITTING" "Acc" "Y" -0.0144009705494118 -0.966877560941176
21 "SITTING" "Acc" "Z" -0.112057887741176 -0.959567861764706
21 "SITTING" "Gyro" "X" -0.994986065411765 -0.953034384941176
